Name,Pd,Pf,Prec,F1,G,AUC
qpid.csv,26,70,2,4,22,22
camel.csv,69,92,4,8,22,12
hive.csv,76,94,4,9,19,11
cloudstack.csv,46,76,3,5,16,20
hadoop.csv,78,97,4,9,14,11
node.csv,13,16,1,2,6,75
deeplearning.csv,0,0,2,0,0,85
ofbiz.csv,0,0,0,0,0,79
