Name,Pd,Pf,Prec,F1,G,AUC
hive.csv,55,29,58,56,61,65
hadoop.csv,90,72,48,62,50,69
camel.csv,43,38,46,41,46,53
qpid.csv,54,51,44,44,43,52
deeplearning.csv,17,9,58,21,30,59
cocoon.csv,18,15,43,18,24,52
node.csv,81,75,41,51,23,64
ofbiz.csv,90,93,40,55,10,59
