Name,Pd,Pf,Prec,F1,G,AUC
node.csv,92,18,1,3,87,91
deeplearning.csv,80,12,2,4,83,87
cloudstack.csv,77,12,2,4,82,93
camel.csv,37,0,40,38,61,74
ofbiz.csv,20,0,7,10,44,93
hive.csv,10,0,57,17,31,83
qpid.csv,0,0,0,0,0,86
cocoon.csv,0,0,0,0,0,81
