Name,Pd,Pf,Prec,F1,G,AUC
cloudstack.csv,24,19,4,6,44,52
hive.csv,23,24,3,5,42,50
qpid.csv,14,14,3,5,35,53
node.csv,10,14,2,3,30,47
ofbiz.csv,4,1,7,5,21,61
deeplearning.csv,2,3,2,2,14,46
cocoon.csv,1,5,0,1,11,46
camel.csv,0,0,0,0,0,54
